Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0.015,0,0,0.029,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0.007,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0.007, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.044,0.007,0.015,0,0, ,2.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.044,0,0.007, ,0.23,0,0,0,0,0,,4000,0,4000,0,78.14,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.044,0.007,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.015,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.044,0.007,0.029,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.044,0.007,0.029,0,0, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.051,0.029,0.037,0,0, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.022,0.022,0,0.015, ,2.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0.007,0.029,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.015,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.037,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0.007,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.007,0.015,0.029,0,0, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.044,0,0.015,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.051,0.029,0.029,0,0, ,2.34,0,0,0,0,0,,4000,0,4000,0,80.1,0,0,0,4000,0,0,0
0.029,0.022,0.037,0.044,0,0.029, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.007,0.022,0.029,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.044,0,0.015, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.022,0.029,0,0.029, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0.044,0.022,0.029,0.037,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.029,0,0, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0,0,0.029,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.022,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.029,0.037,0,0, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.022, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.051,0.007,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.037,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.051,0.037,0.029,0,0, ,2.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0.029,0.029,0,0, ,2.34,0,0,0,0,0,,4000,0,4000,0,80.1,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.037,0,0, ,2.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0.044, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0,0.029,0,0.015, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.007,0.022,0.051,0,0.007, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.007,0.015,0.037,0,0, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0,0,0.037,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.044,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.015,0.029,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0.007,0.037,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.029,0.037,0,0, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.022,0.037,0,0.007, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.022,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.029,0.029,0,0.029, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.007,0.015,0.029,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0,0.037,0.007,0.007, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.044,0.007,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.051,0.007,0.015, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.051,0.022,0.029,0,0, ,2.34,0,0,0,0,0,,4000,0,4000,0,82.05,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0.029, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.044,0.022,0.037,0,0.044, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,2.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0,0,0.044,0.015,0.029, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0,0.029, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.007,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.051,0.015,0.022,0,0.029, ,0.94,0,0,0,0,0,,4000,0,4000,0,80.1,0,0,0,4000,0,47.86,0
0.007,0.051,0.022,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0.007, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.022,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.051,0.007,0.015,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.051,0,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,80.1,0,0,0,4000,0,47.86,0
0.037,0.022,0.022,0.029,0,0.007, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.022,0.029,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,82.05,0,0,0,4000,0,47.86,0
0.044,0,0.007,0.037,0,0.044, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
0.007,0.007,0.015,0.022,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0.007,0.029,0.007,0.029, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0,0.044,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.015,0.022,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0,0.022,0.037,0,0.029, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,21.49,0,4000,0,0,0
0.007,0,0,0.044,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.029,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.044,0.022,0.029,0,0.007, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0.037,0.051,0.029,0.044,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.051,0.022,0.015,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.051,0,0.029, ,2.11,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0.015, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.044,0.029,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.022,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.051,0.037,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.007,0.007,0.044,0,0.029, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0,0.037,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
0.015,0.051,0,0.029,0,0.022, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.022,0.029,0.044,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0,0,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.015,0.007,0.007,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.015,0.022,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0.022,0.051,0.022,0.037,0.007,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.022,0.007,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.022,0.007,0.022,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0.007,0.044,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.029,0.022,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.029,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.051,0.007,0,0.044,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,78.14,0,21.49,0,4000,0,0,0
0.022,0,0,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.029,0.007,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0.022,0.029,0,0.029,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.015,0,0.037,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.044,0,0.044, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.029,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.015,0.022,0.022,0.044,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.037,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0.007,0.029,0,0.029, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0.007,0.022,0,0.029, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.029,0.029,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0.015,0.037,0,0.029, ,0.47,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.029,0.007,0.007,0.051,0.007,0.007, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.007,0,0.044,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0,0.044,0,0.037,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0.015,0.037,0,0.029, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0.022,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.029,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0.015,0.015,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.029,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0.007,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.051,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.044,0,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.007,0.037,0,0.029, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.022,0.029,0.015,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0,0.037,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.044,0.015,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.051,0.022,0.022,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0.007, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.029,0,0.029, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0,0.044,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0.029,0.037,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.015, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.044,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.022,0.022,0.029,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.051,0.037,0.044,0.007,0.044, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0.022,0.015,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0.007,0.029,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.051,0.022,0.029,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.015,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.029,0.015,0.037,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.044,0.029,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.007, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.029,0.007,0.022, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.015,0,0, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.044,0,0.037,0,0.015, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.051,0,0.022,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
0.015,0,0,0.044,0,0.029, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0,0,0.029,0,0.007, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0.015,0,0.022,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.029,0.022,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.022,0.015,0.029,0,0.015, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.029,0,0.037,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0,0.015,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0.022,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.029,0,0.029,0.044,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0.029,0.037,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0.029, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.044,0.022,0.022,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0.029,0.007,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.029,0.015,0.029,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,77.17,0,0,0,4000,0,0,0
0.029,0,0.015,0.029,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0,0.007,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.029,0,0.007,0.044,0,0.029, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.051,0.037,0.037,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.015,0.051,0.022,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.022,0.015,0.029,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.029,0.007,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.022,0.051,0.015,0.029,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
0.037,0.007,0.037,0.037,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,78.14,0,0,0,4000,0,0,0
